user_id,call_duration,cost,base_station,bill_status,create_hour,signal_strength,drop_rate,root_cause
29880,140.76314239045556,1.17,BS002,正常,0,-54.32002246940411,0.01327292161065388,无异常
54439,100.63645232536041,0.97,BS002,正常,9,-85.95632119976658,0.01967444963980911,无异常
24308,110.92203721827894,1.21,BS004,正常,20,-66.76569899488669,0.01765291127295972,无异常
45081,118.37812160972705,1.98,BS005,正常,1,-66.37983674828136,0.03699223013343548,无异常
85242,145.3722506532133,1.88,BS001,缺失,4,-79.11796557810206,0.01723232665519441,设备故障-基站硬件故障
60383,181.22764667689492,1.88,BS002,正常,20,-53.43565325897729,0.013354148281136726,无异常
19837,68.6201488579151,0.68,BS005,正常,16,-58.823434008461874,0.0302087396935136,无异常
62151,83.3496158231892,1.99,BS005,正常,3,-69.64094842084694,0.010557979844972133,无异常
46824,85.36364924889686,0.95,BS003,正常,6,-82.08419122355077,0.038243596906937086,无异常
43073,119.49733662798376,1.57,BS002,正常,14,-90.36038283482127,0.004085777816680482,无异常
36299,104.00877738965016,1.51,BS004,正常,0,-85.33145653573989,0.03790848358911611,无异常
68861,146.65697886743348,1.13,BS005,正常,13,-58.611029494929056,0.020087731840798644,无异常
40063,93.74032908605584,1.31,BS004,正常,14,-77.7293174887152,0.015902327135661382,无异常
79453,84.46998936881894,0.38,BS004,正常,1,-63.46852959148441,0.03744772719895056,无异常
78472,89.47450033347437,1.23,BS002,正常,19,-71.3451638241813,0.01739185065520007,无异常
24506,124.62755263652966,1.08,BS004,正常,1,-95.24704974291548,0.009667282691834944,无异常
89854,158.55692461951378,2.3,BS004,正常,15,-77.60753083142718,0.019392920896972563,无异常
36026,118.22259221611883,1.21,BS001,正常,1,-84.57942862069615,0.026309067382001658,无异常
37672,97.67353700822497,0.84,BS004,正常,15,-66.67204048229834,0.019225166108911,无异常
48417,78.75851734575056,1.26,BS001,正常,16,-66.11941349209798,0.017080243270476976,无异常
62413,178.46535276818366,0.86,BS002,正常,17,-76.84645774727501,0.016878336610884403,无异常
75066,49.56140293273134,0.49,BS004,缺失,18,-59.59176363122751,0.025818271115921426,设备故障-基站硬件故障
69213,112.55707277505167,1.41,BS005,正常,15,-64.17951660343871,0.008358967985639674,无异常
60971,149.58899505343192,1.2,BS004,正常,3,-79.2795520661667,0.024492687542819046,无异常
37281,112.00563280138209,1.7,BS001,正常,16,-69.54261519892354,0.0352507926492607,无异常
38091,97.34712323582042,1.93,BS005,正常,0,-82.9194905584262,0.03418577427805404,无异常
60494,141.42631260419398,2.14,BS002,费用异常,22,-78.35952431053404,0.034777502403409336,系统问题-计费系统漏洞
28610,76.24872586022855,1.31,BS003,正常,20,-68.90539046518353,0.01133435886142186,无异常
11079,50.3683836548399,1.55,BS003,正常,12,-74.41284688285721,0.03675858668708887,无异常
56751,134.12657179524905,1.34,BS001,正常,6,-89.16734212834,0.018529642859123528,无异常
96126,80.19269606344244,0.04,BS002,正常,8,-70.83617565513771,0.024119720811048222,无异常
65432,125.26875075522562,1.82,BS002,正常,13,-78.18500445721288,0.02014909501249552,无异常
40951,115.06936418851963,1.47,BS004,正常,0,-82.96958557195569,0.013571549911172608,无异常
90863,130.4418157699007,1.48,BS003,缺失,7,-85.94902285749481,0.021582002147974514,设备故障-基站硬件故障
88291,110.91680247535132,0.94,BS004,正常,9,-76.93235621609914,0.027908740290356802,无异常
69872,142.06074626394474,0.88,BS002,正常,3,-72.45033954066238,0.025692387609358245,无异常
17235,91.85806892685517,1.17,BS001,正常,12,-77.30936016424958,0.024003467219124698,无异常
92733,151.24953569805476,1.48,BS001,正常,17,-71.93792569583366,0.011846122253188247,无异常
72712,71.29506228958384,0.22,BS005,正常,8,-77.6181320499976,0.018471693099684355,无异常
31473,166.90495930089764,1.3,BS001,正常,7,-69.08766806134466,0.022587920234576706,无异常
77567,202.06584764017765,2.04,BS003,正常,5,-76.47016426917199,0.0040091124943138524,无异常
89823,124.32445644129857,1.13,BS005,正常,20,-91.35568133068875,0.026030578754043035,无异常
42230,182.76694473022013,0.21,BS003,正常,18,-86.99347104555267,0.024215329540787398,无异常
94573,193.1363385023681,1.11,BS004,缺失,15,-80.25888509808783,0.034340653955152234,网络问题-传输链路丢包
78876,107.1626251708051,1.35,BS004,正常,0,-62.39785449070655,0.015659429147383115,无异常
50644,121.91459588170224,1.39,BS001,正常,14,-84.55351138226402,0.01933719374151743,无异常
58664,87.43529972236163,1.28,BS005,正常,5,-71.06942981585894,0.019965234281310022,无异常
55203,90.01568497374294,2.17,BS003,正常,9,-70.9329364535173,0.026840169091198546,无异常
76677,129.31480169393464,1.27,BS003,正常,4,-87.16898932790217,0.015567944358195977,无异常
35425,54.56687801972899,1.3,BS002,正常,7,-77.69812905087744,0.032467779568646625,无异常
94817,153.39133174613397,0.92,BS001,正常,0,-73.45395882438373,0.01776057551776701,无异常
95961,126.69139068831427,1.67,BS004,正常,12,-77.79556643040986,0.022299649423192333,无异常
79806,147.25327432824753,2.05,BS002,正常,15,-69.33120109518582,0.012856804165591908,无异常
52814,112.71875153466877,0.89,BS004,正常,16,-69.71204596182726,0.008488040099498525,无异常
80219,146.90107837553336,1.15,BS004,正常,6,-72.88285218413205,0.018834012263856188,无异常
59646,129.90581064849042,0.04,BS003,正常,14,-65.82329540132561,0.011458318313409988,无异常
49884,140.2889993015106,0.78,BS004,正常,23,-75.03702964635545,0.009805270092735734,无异常
79322,156.0684886876918,2.18,BS005,正常,13,-73.86679592518206,0.01962747390192479,无异常
31650,69.4020442445173,1.05,BS004,正常,16,-72.17351967918778,0.006617988909552862,无异常
19190,91.87701371292853,1.31,BS005,正常,22,-85.98303173133638,0.016777161567153295,无异常
48196,212.59286367104434,0.84,BS004,正常,6,-69.19810105637107,0.02026521246195796,无异常
49449,128.2909026333879,1.42,BS002,正常,23,-81.13278680051172,0.030707661250220716,无异常
49661,51.32810519028679,1.11,BS003,正常,13,-77.13033697283716,0.018627662547414922,无异常
39709,51.55030195459648,1.41,BS002,正常,7,-69.53182638704449,0.023911558973271834,无异常
90428,117.0003479515496,1.25,BS003,正常,12,-70.5321030964226,0.00729988037601936,无异常
85179,99.07852530690472,1.92,BS002,正常,0,-89.2103292014144,0.007511167930270813,无异常
19943,87.7451262377292,1.28,BS001,正常,3,-89.11912300958183,0.02863112276866827,无异常
53240,191.7258053721638,0.78,BS004,费用异常,10,-84.96116871066097,0.012963732676123487,系统问题-计费系统漏洞
55760,105.23547920308945,0.88,BS004,费用异常,8,-72.98788408988283,0.010132703095237602,系统问题-计费系统漏洞
31042,152.83891168809066,0.27,BS001,正常,18,-61.93432765925851,0.009887289885229645,无异常
53894,130.0049919083609,1.26,BS001,正常,21,-79.81642964211018,0.016571189318534324,无异常
16869,108.20442741187955,1.17,BS005,正常,3,-84.41528450569885,0.026383566813624065,无异常
71078,74.33101982740197,1.96,BS002,正常,0,-84.37022800111703,0.0,无异常
66759,150.769262160506,0.61,BS004,正常,18,-70.62847533871785,0.046281679065312234,无异常
54306,26.22549970978423,0.85,BS005,正常,18,-64.24819796309538,0.020657783506335996,无异常
65371,154.82709899896724,0.86,BS004,正常,18,-64.82246497037654,0.011306827693068676,无异常
30918,126.05142151281835,1.07,BS001,正常,10,-81.74929523885761,0.018344376383835872,无异常
38379,144.74307049694275,0.57,BS005,正常,5,-90.17416114560982,0.010287027896686389,无异常
93232,120.31052067149689,1.06,BS005,正常,6,-74.16256386276694,0.021740708313745548,无异常
12962,70.62623481632033,1.21,BS005,正常,22,-60.18166421510936,0.011930462387630448,无异常
23851,136.0618689976465,1.22,BS002,正常,0,-70.6811450407316,0.02138762155299442,无异常
55747,153.95599662137752,1.84,BS005,正常,14,-88.57618368754535,0.015127215853729413,无异常
62349,100.83404742781036,1.19,BS004,正常,3,-75.67199775162295,0.02587995601795473,无异常
80832,146.29568191660195,1.17,BS002,正常,12,-85.09657893836251,0.03719419394619626,无异常
66356,131.86206533342903,1.77,BS004,正常,23,-71.70104566788434,0.012883297357602923,无异常
24745,138.02208600843196,1.2,BS005,费用异常,11,-75.42959636104162,0.019505631203458114,系统问题-计费系统漏洞
15730,85.61861206935309,0.59,BS005,正常,0,-77.72675082949898,0.026628071426245133,无异常
23921,171.28650783795905,0.66,BS004,正常,7,-81.30749516986722,0.032207402257604455,无异常
81138,131.84123900490806,0.67,BS003,正常,20,-70.73998246898155,0.023764179505296145,无异常
93111,153.26839033406148,0.59,BS005,正常,22,-63.06008469864399,0.012494859677944293,无异常
29023,104.47400348643882,2.2,BS005,费用异常,10,-58.81788515214768,0.007955691922517777,系统问题-计费系统漏洞
55349,159.29163273525802,0.66,BS002,正常,9,-70.86630318768565,0.022707378471115525,无异常
91533,103.12230857250196,1.18,BS004,正常,1,-62.293944516350095,0.02672105780168194,无异常
93286,84.32975019235678,1.23,BS005,正常,16,-85.11219052744775,0.025194894540493097,无异常
51979,190.8736969423448,1.11,BS004,正常,12,-78.35231857200178,0.026475384372733425,无异常
32837,25.093379146337213,0.81,BS002,缺失,21,-84.58460484803015,0.0072555694567807555,设备故障-基站硬件故障
24997,239.59557374828236,1.43,BS004,正常,8,-79.88460398928659,0.014292816701102915,无异常
98603,148.06960796734626,0.44,BS004,正常,15,-85.25726129241673,0.018424781795831693,无异常
55039,107.40764406466374,0.67,BS002,正常,16,-58.712917437637735,0.02245671210865,无异常
30923,133.04303387365357,1.76,BS005,正常,9,-78.72782071113629,0.022767750946046512,无异常
18876,148.09325828918074,0.65,BS004,正常,16,-76.41409803809891,0.02340269893799453,无异常
70973,106.7019928695059,1.85,BS003,正常,19,-90.4587864659145,0.0003369765368514202,无异常
12887,201.40971576704817,1.89,BS005,正常,9,-95.07326661058606,0.006778794697141353,无异常
73723,179.02257944600012,1.9,BS002,正常,21,-58.003423857188544,0.020507041302639716,无异常
52422,229.07307178647898,1.62,BS001,正常,13,-77.39015593422516,0.021527261503884863,无异常
61413,71.14234854813562,0.51,BS003,正常,14,-52.05947882361171,0.018428117642714997,无异常
12841,128.61220348079203,0.43,BS005,正常,8,-76.50469920114142,0.02403154367021202,无异常
38756,64.51950464668039,0.64,BS002,正常,1,-87.43909641677888,0.02657705918788972,无异常
81576,76.34110646797541,0.72,BS003,正常,13,-74.78302778659592,0.008897128133126892,无异常
20304,106.9493013092848,0.55,BS005,缺失,20,-74.25975606445907,0.00272712730542966,设备故障-基站硬件故障
40341,107.67285997373124,0.86,BS001,正常,6,-73.56474160325212,0.016031744573477752,无异常
14758,134.79614800857357,1.58,BS005,状态错误,3,-75.69514356484402,0.026672976537490248,外部因素-自然灾害
27010,115.57367531638914,1.53,BS001,缺失,12,-90.13596908985349,0.022553035184631493,设备故障-基站硬件故障
70758,151.99898250040704,1.35,BS001,缺失,21,-90.34806862487781,0.01716747842727025,设备故障-基站硬件故障
41658,132.75620167012863,1.09,BS004,正常,21,-63.36390948337243,0.03230606387932574,无异常
59002,185.90132595574065,1.17,BS002,正常,3,-55.329286076136775,0.04126555005549214,无异常
11375,153.15214240507143,1.35,BS004,状态错误,3,-77.87386743360618,0.02727548539888041,外部因素-自然灾害
32092,72.84157680035447,0.96,BS001,正常,8,-93.29475857051997,0.03577355544416521,无异常
10490,114.1804802129083,1.69,BS002,正常,10,-62.96439117232406,0.004995937225059753,无异常
13729,116.87956234101661,0.54,BS002,正常,0,-83.47760066748201,0.021262256481691187,无异常
15974,137.59618975083654,0.81,BS002,正常,12,-71.52455766333837,0.014728017194823702,无异常
95216,163.01116383341892,0.74,BS003,缺失,20,-80.24261177236232,0.026965209453853257,设备故障-基站硬件故障
93860,131.30416714868477,1.43,BS005,正常,8,-79.94228404344192,0.0076834113370238665,无异常
31398,143.12647625144172,0.6,BS001,正常,17,-83.6312029298109,0.01963159973875189,无异常
44650,74.6309203952546,0.74,BS002,正常,6,-61.03270252064255,0.013698482508208414,无异常
31292,101.63193342462321,1.41,BS003,正常,13,-70.47990837211128,0.028064874297068883,无异常
13159,43.515119484246014,0.77,BS003,正常,23,-71.69067763848707,0.015002863261090491,无异常
72766,137.67797326279597,1.62,BS001,状态错误,16,-74.62069631057004,0.0044285176029877586,用户行为异常-手机终端故障
27065,153.65991624875767,1.61,BS004,费用异常,17,-71.14910454118251,0.024667992512612515,系统问题-计费系统漏洞
31638,67.24065200138017,0.93,BS003,正常,0,-86.8463027758834,0.028607572064758516,无异常
11073,126.33791484676675,1.26,BS001,正常,8,-69.77226217622074,0.011119675639695533,无异常
56511,115.90888530958061,2.23,BS003,正常,9,-62.90695296060112,0.02670407236122086,无异常
94307,187.53759494029555,1.64,BS001,正常,15,-72.80238562975018,0.021036597425207724,无异常
39320,84.22519517829258,1.45,BS002,正常,10,-66.3381973209801,0.020975044832777588,无异常
79876,156.72629661952294,1.98,BS004,正常,20,-79.0655927733068,0.0,无异常
44924,165.72289574846678,0.72,BS003,正常,3,-70.90637127117122,0.03149083098574491,无异常
91720,112.20194840328531,1.83,BS003,正常,23,-78.87182667304498,0.023537732378012342,无异常
50734,131.69987725181352,1.38,BS003,正常,18,-91.47101606465216,0.02277481761707417,无异常
78116,163.09827838982898,1.93,BS005,正常,7,-77.35152410285527,0.024178218611634664,无异常
50025,76.01987730632436,0.94,BS005,正常,2,-63.74141231043552,0.022446448533848178,无异常
12159,102.91398583271118,1.9,BS002,正常,21,-88.3414480643706,0.03486369161113946,无异常
58940,127.44954843112176,0.33,BS003,正常,3,-58.678731706580926,0.031032470104670445,无异常
89436,202.56100627360814,1.01,BS004,正常,7,-80.51559903479043,0.01548800903265682,无异常
86976,104.00916615780807,1.34,BS005,缺失,22,-69.3738363652652,0.0473903547466064,网络问题-传输链路丢包
24678,109.2538191629376,1.53,BS001,正常,11,-59.81777388773464,0.027703280340996863,无异常
71075,181.88353682882408,0.15,BS001,状态错误,4,-56.72260911927611,0.039506612359791846,外部因素-自然灾害
57204,146.51916152380085,0.58,BS001,正常,2,-58.91711368149479,0.02224662782429788,无异常
22021,207.30179470572187,0.66,BS002,正常,4,-82.58624028236238,0.02119638190721834,无异常
16772,163.72981414760253,0.73,BS003,正常,3,-63.56138749954309,0.007589293427356961,无异常
77163,114.1597417239668,0.82,BS003,缺失,23,-80.93492449418524,0.0022633555190422483,设备故障-基站硬件故障
83755,108.46974920024748,1.28,BS005,正常,10,-84.39255294635703,0.02018949218521483,无异常
33464,87.01622402781268,1.94,BS001,正常,20,-80.86679585968383,0.01660074610495966,无异常
61137,67.79901657477191,1.01,BS002,费用异常,15,-62.35486944829118,0.02401039678759102,系统问题-计费系统漏洞
40232,133.6326249989088,1.97,BS004,正常,20,-79.69931183047481,0.01315637242458811,无异常
71497,145.07776654412717,1.24,BS003,正常,17,-82.78739285655168,0.027219108983146265,无异常
84024,149.89604779663617,1.09,BS003,缺失,5,-58.98611558346694,0.029061521921373006,设备故障-基站硬件故障
61448,115.06090868513583,1.72,BS002,正常,15,-76.36175174417696,0.037373245542912166,无异常
94517,197.20458808627717,1.12,BS005,正常,0,-68.46367497622472,0.04368287208411377,无异常
10901,65.6621992548109,0.81,BS002,正常,18,-84.41008571771428,0.027538901904044434,无异常
97980,61.13322624500127,1.86,BS005,正常,19,-78.95300978069588,0.04019815908437763,无异常
93597,87.215136218307,1.18,BS003,正常,15,-77.02107506181014,0.024397436333194238,无异常
12881,120.23816079512726,2.1,BS005,正常,9,-80.78622932609957,0.02278976090094413,无异常
39863,76.11535572047421,1.02,BS005,正常,13,-75.81402200804779,0.010141630376730626,无异常
15622,173.87755448422544,0.53,BS005,正常,17,-83.88850061186227,0.02091407735193085,无异常
11378,90.4413842710914,0.82,BS005,正常,12,-75.75623021933788,0.016810378719636043,无异常
93168,83.29840755041066,0.86,BS001,正常,12,-63.60084004442523,0.010515388172359095,无异常
81186,162.2031570507859,1.15,BS001,正常,14,-91.72810450623305,0.0045362278884523224,无异常
55201,128.29743219122162,0.8,BS001,正常,3,-76.31750585256654,0.019791495734762167,无异常
69251,151.3880499714706,0.57,BS001,正常,17,-79.80843352569862,0.008985861666386636,无异常
82572,118.0963295953208,1.04,BS002,正常,14,-80.77876235779213,0.018571330727998277,无异常
49255,130.870130590401,1.25,BS004,正常,5,-55.47176715892705,0.02803098059860286,无异常
73212,62.65802190918447,1.41,BS005,正常,9,-60.53600814238555,0.011103613701892077,无异常
60210,114.08638955483366,1.19,BS002,正常,14,-79.89602830703907,0.007656692149819032,无异常
32499,78.07775323457037,1.88,BS001,正常,0,-88.5533593174883,0.006698574460674508,无异常
61628,198.17565919655345,1.23,BS005,正常,4,-59.79046609818066,0.013298611685707257,无异常
71360,171.7128561763285,0.11,BS004,正常,8,-70.98931336550753,0.013734945320958031,无异常
14603,93.84305237895079,1.33,BS005,正常,22,-86.55087099826572,0.006726899859634341,无异常
95473,111.69777643363217,1.2,BS003,费用异常,13,-84.10511209096487,0.029462199899596433,系统问题-计费系统漏洞
22632,113.58323559934576,1.57,BS003,正常,10,-73.94825058072324,0.02565721302617106,无异常
40607,206.1582626416444,0.64,BS002,正常,5,-57.450728614444316,0.004747402611404996,无异常
75756,135.8559320742615,1.73,BS004,费用异常,15,-78.67696455053203,0.009415721735138112,系统问题-计费系统漏洞
56994,102.88529597520721,1.33,BS002,正常,22,-70.46104401816511,0.028451534206558198,无异常
73382,125.86740706195786,1.27,BS005,正常,8,-80.91102624359426,0.006907262820266739,无异常
80354,58.52036250821888,1.67,BS004,正常,2,-70.26121527950177,0.010443293301441517,无异常
66344,117.05306760213402,1.78,BS002,正常,7,-91.30050734078567,0.017901382130391996,无异常
63775,76.76423662698377,1.73,BS005,正常,16,-68.61354172850075,0.01237480592231311,无异常
17349,46.09335903879068,0.03,BS001,正常,21,-72.58490344301626,0.040925770101124484,无异常
81154,199.4629650028612,0.49,BS005,正常,8,-83.25082102938937,0.02452697858112568,无异常
37464,118.9202800424735,0.98,BS002,正常,16,-108.51486445542997,0.022731433660318278,无异常
52624,89.13653733599102,0.61,BS004,正常,4,-58.74684138185579,0.019529494664127567,无异常
47344,52.11282919941458,0.85,BS004,正常,23,-92.39700822175645,0.028650529984432613,无异常
93791,111.1553614210519,1.17,BS001,正常,10,-62.38220342976075,0.022815846389416125,无异常
34299,114.03293392205607,0.96,BS002,正常,5,-83.26475836774088,0.01509575274814967,无异常
57975,150.60206774252327,1.19,BS001,缺失,21,-71.1902481475268,0.0035855632268817043,设备故障-基站硬件故障
11462,81.84663171157047,1.88,BS003,正常,13,-68.85385795282937,0.01365763478675122,无异常
91441,98.64967433093022,2.09,BS005,缺失,2,-58.4458866320238,0.016629522182525808,设备故障-基站硬件故障
91788,83.01633864220963,1.39,BS003,正常,23,-85.83933087691342,0.02476707846652185,无异常
50581,111.27800105119695,1.87,BS003,正常,16,-75.39378995044049,0.029305875025679218,无异常
81289,40.28024151368703,1.0,BS001,正常,3,-84.6399875362979,0.019997268343820644,无异常
24175,87.83196501502385,0.89,BS001,正常,7,-85.44207097073733,0.020846000962975196,无异常
16191,145.18864851845478,1.16,BS005,正常,5,-74.06742662841836,0.008025106716609998,无异常
93434,70.98221374698181,1.04,BS001,费用异常,10,-66.59789191528334,0.0114167071848852,系统问题-计费系统漏洞
94518,159.9802358319874,1.54,BS001,正常,0,-50.13903268808163,0.0019145493925812052,无异常
90158,154.93446926513067,1.21,BS001,正常,14,-77.20040386680508,0.013851380192945083,无异常
76537,158.28093695355435,1.95,BS001,正常,15,-75.70135192204235,0.0232596461032197,无异常
57645,119.81907437966258,1.26,BS001,正常,1,-75.05136558544625,0.026581382518510555,无异常
33283,116.22399209823193,0.85,BS003,正常,12,-73.3646401090464,0.01326091645317454,无异常
96971,132.78437180765317,0.96,BS003,正常,11,-72.48219588409457,0.03065966220492436,无异常
69123,172.81067440131693,0.9,BS005,正常,13,-86.55286751279084,0.034697050926525454,无异常
40024,169.17108439440267,1.57,BS004,正常,0,-102.54220672391872,0.028674325499378046,无异常
59630,53.51058912075628,1.15,BS005,正常,10,-77.69970567522881,0.031907410352720295,无异常
40734,85.02781143721643,1.26,BS002,正常,3,-55.39267405135502,0.010794299924528013,无异常
10515,77.84241507242677,1.41,BS005,正常,12,-74.27333947857967,0.005606324724952474,无异常
76727,149.07091913144745,1.47,BS005,正常,19,-76.32734295060581,0.02915891077730409,无异常
56216,92.82859012142055,1.73,BS001,正常,5,-75.21977594548942,0.033799590977038454,无异常
81833,111.8643730853308,1.37,BS001,正常,4,-81.98906132877565,0.036656967136360886,无异常
68755,188.31794198224424,0.72,BS001,正常,3,-75.99391614126255,0.003291553158002957,无异常
37856,164.83523929187095,0.96,BS004,正常,12,-74.54731439511494,0.020514256072188833,无异常
83870,175.04795769819782,0.96,BS001,正常,17,-74.5998722717918,0.008685650834086905,无异常
34162,91.32183843120171,0.84,BS002,费用异常,12,-73.88448859711214,0.018237056755301,系统问题-计费系统漏洞
16008,9.143233657405602,1.72,BS003,正常,7,-73.9725179369733,0.02848746557452071,无异常
17987,104.17901193543828,1.13,BS002,正常,18,-75.62106353197328,0.02373339335458254,无异常
72532,62.40204625884778,1.29,BS004,正常,14,-63.64387550733991,0.005322753068275319,无异常
13332,42.238022814830146,1.37,BS001,正常,0,-56.05690994166779,0.018142904266191702,无异常
76323,165.14691307893074,1.3,BS005,正常,10,-91.89268207967481,0.014747138850920624,无异常
48990,84.32605149089144,1.35,BS003,正常,15,-80.55922189360939,0.029214294127273575,无异常
19873,87.73750400858819,2.4,BS004,缺失,9,-97.1864272847065,0.012703912150769534,设备故障-基站硬件故障
92542,105.36944746735071,1.54,BS002,正常,6,-70.01922570882122,0.021614768861939283,无异常
95761,185.85977916155363,0.74,BS001,正常,7,-62.530376681853305,0.016794783014486638,无异常
46444,113.53542957167356,1.36,BS004,正常,22,-73.88511994494995,0.03776168523949218,无异常
45340,158.0635834491836,1.25,BS004,正常,19,-73.77887194908561,0.026945235484633023,无异常
15033,107.38616370773923,0.51,BS005,正常,15,-80.76449110790527,0.018775719365541104,无异常
83324,56.78152474545882,0.01,BS005,正常,23,-73.12100462759774,0.016317094747218024,无异常
25689,72.40655767360423,1.27,BS005,正常,9,-75.74903103940574,0.01993514073438859,无异常
97134,119.84853734526547,1.06,BS002,正常,3,-64.15926802057704,0.04189589152827615,无异常
10066,124.30542246012098,0.63,BS005,正常,11,-54.60085891739898,0.02587882459234242,无异常
55246,141.70839724981505,0.93,BS004,正常,20,-59.424796857748014,0.02313054695187068,无异常
17533,141.72499262800008,1.07,BS004,正常,15,-52.34043644004551,0.026890989406265393,无异常
90639,156.00650933777922,0.91,BS004,正常,23,-68.46155922908609,0.025770111131211613,无异常
80152,89.23391981786409,1.34,BS003,正常,17,-71.62663436210978,0.026651057556076396,无异常
69658,193.08874902881269,1.29,BS003,正常,15,-75.15686179151676,0.026858185631026408,无异常
48498,196.75030094866574,1.6,BS002,正常,12,-71.27978282099366,0.010199780575301583,无异常
21772,99.17857314065796,1.78,BS005,费用异常,15,-71.61731836923917,0.007024245289376356,系统问题-计费系统漏洞
99385,88.24322870731982,1.52,BS004,正常,14,-61.75621361944894,0.02697277079128372,无异常
59036,48.60761391773352,0.86,BS005,正常,7,-76.77356459571834,0.02368378201625165,无异常
68531,126.83556508627353,1.28,BS004,正常,14,-85.46402703102244,0.014559087933123964,无异常
22940,138.09748154763773,0.4,BS003,费用异常,20,-75.30292485184934,0.013146811549429344,系统问题-计费系统漏洞
26932,96.82692752451156,0.96,BS004,正常,20,-84.2322073798424,0.025129163411759414,无异常
66827,131.3105826619033,0.0,BS002,正常,6,-77.14375509730164,0.02508530095890858,无异常
71431,64.4874595682119,1.02,BS001,正常,19,-92.24478262159856,0.005001631421307171,无异常
34648,158.7069510083282,0.93,BS004,正常,18,-74.63797026500856,0.02045312051229092,无异常
42966,98.76088543819412,1.55,BS002,正常,21,-83.82210175105516,0.018735620671877423,无异常
37777,131.55038614208274,0.72,BS003,正常,13,-67.54550393145887,0.017349078789763054,无异常
42567,128.40628188239816,1.29,BS003,正常,5,-78.78243164853407,0.009127737492547574,无异常
27174,41.58232698526629,1.01,BS001,正常,12,-94.15390221118129,0.013082198448190092,无异常
52598,153.36129865091073,0.99,BS005,正常,11,-79.06494880598986,0.01683923200032297,无异常
69199,88.62226667737443,0.82,BS005,正常,21,-75.83483795012766,0.0014116001314375404,无异常
23798,128.1001870640918,1.35,BS004,正常,6,-71.67491820343491,0.030552735836078045,无异常
75364,63.60478461666695,1.12,BS003,费用异常,19,-69.69021423049787,0.019295739592397082,系统问题-计费系统漏洞
27558,100.82491249034359,0.72,BS002,正常,2,-83.0602156280131,0.014221784915845425,无异常
71084,134.52995467723818,1.27,BS001,正常,2,-82.61613367280799,0.00984362596768412,无异常
54237,76.82788850689035,1.35,BS005,状态错误,2,-75.28970516886382,0.022480352970448137,用户行为异常-手机终端故障
75497,79.01895425698766,1.96,BS004,正常,14,-71.96016516374534,0.003137465369242632,无异常
10178,125.00272457041942,0.91,BS004,缺失,15,-70.27202876115828,0.027239329961835354,设备故障-基站硬件故障
96006,113.2994218085036,1.01,BS003,正常,12,-65.4867695622244,0.028093126936717987,无异常
27118,133.9721846013125,0.55,BS002,正常,15,-91.76072368496716,0.013416891216843519,无异常
32616,105.28770713541626,0.98,BS002,正常,1,-65.29792894531407,0.0,无异常
10798,145.65994314115446,0.67,BS005,正常,5,-66.8125985018045,0.014005906180503956,无异常
17601,97.32178302848777,1.75,BS004,正常,16,-66.49854620330755,0.016899215200077172,无异常
35363,143.88258343016236,1.46,BS003,正常,5,-77.22393571189129,0.018724680971456714,无异常
12795,83.72872862921099,0.66,BS002,正常,23,-72.45183197467131,0.03785623099817253,无异常
55264,95.56036179129222,0.71,BS004,状态错误,21,-70.07286513780188,0.023379268896348247,外部因素-自然灾害
82833,149.22683624252903,0.92,BS002,正常,17,-76.84443461539952,0.03699357290116742,无异常
13084,99.42477594036492,1.85,BS001,正常,22,-65.48590180012437,0.027933170939585285,无异常
86646,73.15078652112169,0.89,BS002,正常,11,-86.81529581991053,0.023941858325907072,无异常
10731,189.2046349348474,1.11,BS002,正常,18,-67.80252799081059,0.021268361339121102,无异常
11129,118.5946666152736,1.97,BS004,正常,11,-70.05395311428191,0.00031556853289424827,无异常
38022,138.85808308751922,1.41,BS002,正常,23,-59.804749672788176,0.0,无异常
11605,29.516788124884982,0.48,BS002,正常,21,-55.61428899550617,0.02755270132805649,无异常
87506,173.27234318164955,0.28,BS001,费用异常,16,-76.9171136965888,0.019234280429330054,系统问题-计费系统漏洞
54130,225.8492369305806,1.25,BS002,正常,1,-59.61900709997824,0.030354806757177336,无异常
39265,169.68729814774278,2.35,BS002,正常,13,-71.96586598559935,0.0043411486496230285,无异常
42330,175.38810812011127,1.88,BS004,正常,12,-71.68436513884193,0.02322131916527017,无异常
78469,103.64920475577034,1.39,BS003,正常,23,-71.04651299385077,0.02460238442965805,无异常
25187,130.07292058648142,1.59,BS001,正常,5,-88.38436384987256,0.013637542802787657,无异常
35791,139.52308610079587,1.63,BS002,缺失,16,-63.646963467897905,0.00934802457066459,设备故障-基站硬件故障
80610,92.09559843394061,0.38,BS003,正常,8,-88.87801050765147,0.009608990690967396,无异常
49867,115.03762286030866,1.3,BS004,正常,7,-69.9564495683566,0.012937779647611256,无异常
10893,79.96027658229832,1.86,BS001,缺失,13,-100.0569100431437,0.015047508972411975,设备故障-基站硬件故障
29773,104.17975079483159,2.25,BS004,正常,1,-77.17071207760115,0.01383482666929455,无异常
14239,153.63566281548478,1.45,BS003,正常,9,-75.10394607404434,0.02312738669296037,无异常
30863,49.36950137927576,0.52,BS001,正常,20,-68.60712711094247,0.018501772112608814,无异常
61415,158.12414430636608,1.49,BS002,正常,2,-60.491895062382824,0.00749021437066498,无异常
78968,56.90557571227349,1.48,BS003,正常,16,-75.75506903832601,0.02547799245912137,无异常
